_100I,_100Q,_1K5I,_1K5Q,_1K7I,_1K7Q,_25KI,_25KQ,_400I,_400Q,_6K2I,_6K2Q,ALTBIRDM,ALTBIRDR,ALTLASER,ALTRFT,BALT,BALTFIN,CPI100K,CPI1500,CPI25K,CPI400,CPI6200,CPIR100K,CPIR1500,CPIR25K,CPIR400,CPIR6200,CPPL,CPPLR,CPQ100K,CPQ1500,CPQ25K,CPQ400,CPQ6200,CPQR100K,CPQR1500,CPQR25K,CPQR400,CPQR6200,CPSP,CPSPR,CXI3300,CXIR3300,CXPL,CXPLR,CXQ3300,CXQR3300,CXSP,CXSPR,DEMB,DEMBLEV,DEMZ,DEMZL,DEP100K,DEP1500,DEP25K,DEP3300,DEP400,DEP6200,DIURNAL,FID,IGRF,KPA1,L100I,L100Q,L1K5I,L1K5Q,L1K7I,L1K7Q,L25KI,L25KQ,L400I,L400Q,L6K2I,L6K2Q,LAT_BIRD,LAT_HELI,LAT_HELI_RAW,LON_BIRD,LON_HELI,LON_HELI_RAW,LSR1,MAGD,MAGDL,MAGIGRF,MAGSP,MAGUR,RES100K,RES100K_NF,RES100KF,RES1500,RES1500_NF,RES1500F,RES25K,RES25K_NF,RES25KF,RES3300,RES3300_NF,RES3300F,RES400,RES400_NF,RES400F,RES6200,RES6200_NF,RES6200F,UTC,X,X27,X_bird83,X_heli83,Y,Y27,Y_bird83,Y_heli83,Z,Z_BIRD,Z_HELI,Z_HELI_RAW
86.0,-25.0,-21.29999924,-3.0,92.59999847,-13.39999962,129.3000031,-28.0,97.59999847,11.10000038,0.200000003,-2.099999905,25.88570404,25.78608131,26.31781021,180.6000061,1839.43689,1874.420616,14.84776592,9.36613369,13.7684536,-0.102468491,2.150170803,27.83709145,9.36613369,35.06111526,2.925967216,15.40210819,-0.199774802,0.899999976,31.36014366,7.933187962,12.43635368,4.16989851,4.822330952,22.33910751,7.933187485,5.287278175,4.16989851,8.788032532,-0.081081137,3.599999905,8.209328651,9.209328651,0.052152152,0.6,3.033118486,2.333118439,-0.037762763,0.0,1813.719276,1848.534912,1957.254286,1956.82218,12.51977348,122.8749542,96.46040344,122.1291199,26.12970924,0,-80.11705017,3982.899902,54499.96094,81.77500153,26.82123375,25.84004021,9.579035759,7.359655857,7.44226408,0.279677153,34.62234879,3.059588671,2.98132515,4.460061073,15.57944107,8.359757423,48.79706846,48.79705669,48.79705931,-121.7851161,-121.7851164,-121.785244,10.60000038,56187.54297,56192.85156,1692.890625,56107.425,56107.425,27080.60742,29188.53516,27080.60742,80.67498779,79.25138855,80.67498779,1185.313477,1028.553833,1185.313477,28.45299721,23.65040016,28.45299721,444.9998779,445,444.9998779,6614.376465,7030.0,6614.376465,68383.90156,589219.1161,589312.1291,589219.2425,589219.2425,5405608.876,5405413.469,5405608.822,5405607.655,1983.13999,1983.13999,2010.085571,2008.221558
87.80000305,-23.79999924,-21.39999962,-2.5,93.0,-12.60000038,125.6999969,-24.39999962,97.19999695,11.10000038,0.200000003,-2.400000095,26.02190208,26.02991867,26.44612426,181.3999939,1840.067139,1874.621023,14.82374573,9.325352669,13.79436684,-0.083655164,2.170005798,27.81673431,9.325352669,35.07540894,2.945026875,15.41983032,0.10022527,1.200000048,31.17152977,7.926138878,12.50710106,4.160162449,4.788907051,22.17926407,7.926139355,5.350432396,4.160162449,8.754020691,-0.081081137,3.599999905,8.2930336,9.2930336,-0.247847848,0.3,3.051268578,2.35126853,-0.037762763,0.0,1813.78657,1848.599121,1957.298093,1956.873871,12.43844986,122.6905212,96.07137299,121.6199799,26.05164528,0,-80.11315155,3983.0,54499.96484,81.76899719,28.62000275,27.04000092,9.479999542,7.859999657,7.840001106,1.079999924,31.01999664,6.660000324,2.579995632,4.460000515,15.57999992,8.059999466,48.79706789,48.79705669,48.7970593,-121.7851252,-121.7851254,-121.7852518,10.60000038,56187.96875,56193.16797,1693.203125,56107.855,56107.855,27531.80469,29292.72266,27531.80469,80.5727005,79.86134338,80.5727005,1182.743408,1031.84729,1182.743408,28.3668766,23.41955757,28.3668766,444.9998779,445,444.9998779,6625.395508,7030.0,6625.395508,68384.0,589218.5076,589311.5206,589218.5793,589218.5793,5405608.842,5405413.435,5405608.748,5405607.644,1983.319995,1983.319995,2010.251953,2008.387939
86.59999847,-28.0,-22.0,-2.299999952,93.19999695,-10.80000019,127.5,-27.39999962,97.40000153,10.30000019,-0.200000003,-2.099999905,26.15870094,26.02991867,26.57125361,181.3999939,1840.067139,1874.796762,14.81245422,9.281636238,13.81833458,-0.065355681,2.194014072,27.80716705,9.281636238,35.08797836,2.963572502,15.44172478,-0.499774754,0.600000024,30.98034096,7.919440269,12.57838154,4.152120113,4.754031658,22.01723862,7.919440269,5.414057255,4.152120113,8.718557358,0.218919054,3.900000095,8.377636909,9.377636909,-0.247847848,0.3,3.076777935,2.376777887,-0.037762763,0.0,1813.828726,1848.638062,1957.341299,1956.928746,12.3762846,122.4883499,95.66795349,121.0466385,25.96409607,0,-80.109375,3983.100098,54499.95313,81.76899719,27.41876411,22.83995819,8.880962372,8.060343742,8.037733078,2.880323648,32.81765366,3.660411358,2.778672457,3.659939528,15.18056011,8.360242844,48.79706725,48.79705679,48.79705939,-121.7851344,-121.7851346,-121.7852596,10.69999981,56188.37891,56193.47656,1693.523438,56108.27,56108.27,27974.4082,29377.86914,27974.4082,80.46591949,80.54616547,80.46591949,1180.662598,1035.563721,1180.662598,28.29664612,23.28321648,28.29664612,444.9998779,445,444.9998779,6633.20752,7030.0,6633.20752,68384.09844,589217.8991,589310.9121,589217.903,589217.903,5405608.808,5405413.401,5405608.665,5405607.645,1983.5,1983.5,2010.452148,2008.588257
84.19999695,-29.89999962,-21.60000038,-2.0,93.19999695,-10.39999962,130.0,-22.5,98.69999695,9.800000191,0.200000003,-1.200000048,26.29648018,26.97480011,26.6934255,184.5,1840.276611,1874.94919,14.80203533,9.237970352,13.8369503,-0.048076056,2.220861912,27.79833794,9.237970352,35.09581375,2.981098413,15.46645927,-0.199774802,0.899999976,30.81230736,7.914146423,12.63758278,4.144108772,4.719326973,21.87483788,7.914146423,5.466993332,4.144108772,8.683264732,-0.081081137,3.599999905,8.448097229,9.448097229,-0.247847848,0.3,3.112484694,2.412484646,-0.037762763,0.0,1813.846708,1848.65271,1957.35352,1956.956574,12.29985237,122.2703171,95.30354309,120.4226456,25.87351418,0,-80.1058197,3983.199951,54499.95313,81.76699829,25.01753235,20.93991852,9.281924248,8.360686302,8.035473824,3.280647039,35.31531525,8.560821533,4.077342987,3.159878969,15.58111763,9.260484695,48.79706651,48.79705698,48.79705956,-121.7851438,-121.785144,-121.7852674,10.69999981,56188.78906,56193.78125,1693.828125,56108.682,56108.682,28406.48047,29463.44141,28406.48047,80.35382843,81.26475525,80.35382843,1179.141968,1038.910522,1179.141968,28.2428875,23.3606987,28.2428875,444.9998779,445,444.9998779,6637.632324,7030.0,6637.632324,68384.19688,589217.1424,589310.1554,589217.2102,589217.2102,5405608.669,5405413.262,5405608.572,5405607.655,1983.65,1983.65,2010.677002,2008.81311
86.0,-27.39999962,-21.29999924,-2.400000095,95.40000153,-9.600000381,124.5,-23.79999924,98.5,10.0,-0.200000003,-1.700000048,26.43572044,26.51759911,26.81290309,183.0,1840.276611,1875.088308,14.77711201,9.196878433,13.84714031,-0.032161139,2.248794556,27.77721405,9.196878433,35.09619141,2.997259617,15.49227905,0.400225222,1.5,30.68290138,7.911113739,12.67593861,4.134951591,4.687342644,21.76517296,7.911113739,5.501482487,4.134951591,8.65069294,0.218919054,3.900000095,8.49152565,9.49152565,-0.547847848,0.0,3.159675837,2.459675789,-0.037762763,0.0,1813.84968,1848.652588,1957.36428,1956.987097,12.17860413,122.0376587,95.02405548,119.7651367,25.78396988,0,-80.1025238,3983.300049,54499.95313,81.76699829,26.81630135,23.43987846,9.582888603,7.961030006,10.23321342,4.08096981,29.8129673,7.26123333,3.876018286,3.35981822,15.18167782,8.760726929,48.79706565,48.7970572,48.79705976,-121.7851536,-121.7851537,-121.7852752,10.80000019,56189.19141,56194.07422,1694.121094,56109.091,56109.091,28826.19531,29571.69727,28826.19531,80.23590088,81.98138428,80.23590088,1178.261108,1041.178955,1178.261108,28.20600891,23.73339653,28.20600891,444.9998779,445,444.9998779,6638.522461,7030.0,6638.522461,68384.29531,589216.3857,589309.3987,589216.4982,589216.4982,5405608.53,5405413.123,5405608.465,5405607.668,1983.8,1983.8,2010.911377,2009.047485
87.80000305,-29.20000076,-21.39999962,-3.400000095,96.0,-11.39999962,122.5999985,-31.70000076,97.59999847,9.5,-0.899999976,-3.099999905,26.57687187,26.54808235,26.92997956,183.1000061,1840.276611,1875.222502,14.72781086,9.160061836,13.84612465,-0.017796516,2.276818752,27.73543358,9.160061836,35.08665466,3.011870384,15.51819038,0.400225222,1.5,30.59835243,7.910394192,12.68438148,4.124563217,4.660215855,21.69351959,7.910394669,5.50949955,4.124563217,8.62297821,-0.081081137,3.599999905,8.501854897,9.501854897,-0.247847848,0.3,3.21692729,2.516927481,-0.037762763,0.0,1813.84598,1848.64563,1957.373128,1957.02002,11.99253845,121.794487,94.8687973,119.0919037,25.69555664,0,-80.09965515,3983.399902,54499.92578,81.76699829,28.61507416,21.63983727,9.483850479,6.961373329,10.83095264,2.281293392,27.91062737,-0.638358235,2.974692106,2.859757662,14.48223591,7.360969543,48.79706469,48.79705741,48.79705995,-121.7851635,-121.7851636,-121.7852831,10.80000019,56189.58203,56194.36719,1694.441406,56109.482,56109.482,29232.19531,29721.11719,29232.19531,80.11115265,82.66338348,80.11115265,1178.117676,1041.709106,1178.117676,28.18611336,24.43316841,28.18611336,444.9998779,445,444.9998779,6635.830566,7030.0,6635.830566,68384.39375,589215.629,589308.642,589215.7689,589215.7689,5405608.392,5405412.984,5405608.347,5405607.68,1983.95,1983.95,2011.140259,2009.276367
89.69999695,-29.89999962,-22.0,-3.900000095,97.0,-12.39999962,120.8000031,-32.29999924,98.0,10.60000038,0.400000006,-2.400000095,26.72044563,26.54808235,27.04497455,183.1000061,1840.486084,1875.35985,14.6514101,9.128569603,13.83257771,-0.005043602,2.304882765,27.67068672,9.128569603,35.06602859,3.024869442,15.54413986,-0.199774802,0.899999976,30.55467796,7.911219597,12.65331459,4.113708973,4.640759468,21.65650749,7.911220074,5.482551575,4.113708973,8.602933884,-0.081081137,3.599999905,8.48075676,9.48075676,-0.247847848,0.3,3.281272888,2.581273079,-0.037762763,0.0,1813.842909,1848.639404,1957.379554,1957.055025,11.73695087,121.5458527,94.86823273,118.4226913,25.60386276,0,-80.09667206,3983.5,54499.9375,81.76499939,30.51383591,20.93979836,8.884813309,6.461717129,11.82868767,1.281616807,26.1082859,-1.237945557,3.373365879,3.959697485,15.78279495,8.061211586,48.79706363,48.79705758,48.7970601,-121.7851737,-121.7851738,-121.785291,10.89999962,56189.96875,56194.65625,1694.71875,56109.87,56109.87,29623.60938,29920.4668,29623.60938,79.97853851,83.28626251,79.97853851,1178.822876,1039.929199,1178.822876,28.18288803,25.43831062,28.18288803,444.9998779,445,444.9998779,6629.614258,7030.0,6629.614258,68384.49219,589214.8723,589307.8852,589215.0241,589215.0241,5405608.253,5405412.846,5405608.218,5405607.687,1984.1,1984.1,2011.348877,2009.484985
87.80000305,-29.89999962,-22.20000076,-3.400000095,96.0,-11.19999981,122.0,-26.79999924,98.09999847,11.39999962,0.200000003,-0.899999976,26.8668766,26.60904121,27.15823063,183.3000031,1840.696167,1875.509455,14.55272865,9.102641106,13.80677795,0.005686569,2.332936049,27.58705711,9.102641106,35.03455353,3.035845995,15.5700798,-0.499774754,0.600000024,30.53831863,7.913053989,12.57770061,4.104177952,4.632060051,21.64264297,7.913053513,5.416182995,4.104177952,8.593647003,-0.081081137,3.599999905,8.434690475,9.434690475,-0.247847848,0.3,3.348654509,2.648654461,-0.037762763,0.0,1813.849188,1848.642578,1957.383123,1957.091769,11.42109871,121.2949677,95.03855896,117.7774429,25.5009079,0,-80.09375,3983.600098,54499.92578,81.76300049,28.61260796,20.93975639,8.685776711,6.962060928,10.82642269,2.481940269,27.30593681,4.262465477,3.472036362,4.759635925,15.583354,9.561454773,48.79706249,48.79705768,48.79706017,-121.785184,-121.7851841,-121.785299,10.89999962,56190.34375,56194.9375,1695.011719,56110.251,56110.251,29999.77539,30167.46875,29999.77539,79.83700562,83.83927155,79.83700562,1180.502808,1035.464111,1180.502808,28.19576645,26.67555428,28.19576645,444.9998779,445,444.9998779,6619.96875,7030.0,6619.96875,68384.59375,589214.1155,589307.1285,589214.2658,589214.2658,5405608.114,5405412.707,5405608.079,5405607.686,1984.25,1984.25,2011.526978,2009.663086
86.0,-29.20000076,-21.60000038,-2.599999905,95.0,-9.600000381,130.0,-26.20000076,98.30000305,10.80000019,-0.200000003,-1.399999976,27.01632309,26.91384125,27.27010935,184.3000031,1840.90625,1875.672207,14.43654823,9.081709862,13.77052593,0.013457298,2.360940456,27.48859978,9.081709862,34.99383545,3.04386282,15.59597206,-0.199774802,0.899999976,30.53491783,7.916152,12.46040535,4.098120213,4.635582447,21.63976288,7.916152,5.312926292,4.098120213,8.596581459,-0.081081137,3.599999905,8.373914719,9.373914719,0.052152152,0.6,3.414541245,2.714541197,-0.037762763,0.0,1813.865879,1848.655884,1957.383677,1957.129891,11.06415749,121.0408707,95.37637329,117.1894989,25.37675285,0,-80.09082794,3983.699951,54499.90234,81.76100159,26.81137466,21.63971519,9.286738396,7.762403965,9.824163437,4.082262516,35.3035965,4.862874508,3.670716286,4.159575939,15.18391228,9.061697006,48.79706127,48.79705772,48.79706019,-121.7851945,-121.7851946,-121.7853072,11.0,56190.71875,56195.20703,1695.304688,56110.629,56110.629,30360.23242,30449.20313,30360.23242,79.6856308,84.32792664,79.6856308,1183.292847,1028.260498,1183.292847,28.22388458,28.02863693,28.22388458,444.9998779,445,444.9998779,6607.025879,7030.0,6607.025879,68384.69531,589213.3588,589306.3718,589213.4957,589213.4957,5405607.975,5405412.568,5405607.931,5405607.678,1984.4,1984.4,2011.684448,2009.820557
85.40000153,-23.79999924,-21.79999924,-2.5,94.59999847,-11.39999962,133.6000061,-30.5,99.0,10.30000019,0.699999988,-1.700000048,27.16893005,26.91384125,27.38098799,184.3000031,1841.115723,1875.846298,14.31034851,9.064455032,13.72628498,0.017350387,2.38885951,27.38165283,9.064455032,34.94604492,3.048002243,15.62177753,-0.199774802,0.899999976,30.53488731,7.921049595,12.30973911,4.097343445,4.650923729,21.63973808,7.921049118,5.180139542,4.097343445,8.611334801,0.218919054,3.900000095,8.305274963,9.305274963,0.052152152,0.6,3.47083807,2.770838022,-0.037762763,0.0,1813.890518,1848.677368,1957.38107,1957.169012,10.68917084,120.7794571,95.76308441,116.708168,25.2210598,0,-80.08784485,3983.800049,54499.91406,81.75900269,26.21014214,27.03967667,9.087703705,7.862747669,9.421896935,2.282586813,38.90125656,0.563286245,4.369385242,3.659515381,16.08447266,8.761939049,48.79705999,48.79705772,48.79706016,-121.7852052,-121.7852052,-121.7853154,11.0,56191.08203,56195.47656,1695.5625,56110.995,56110.995,30704.72266,30745.92188,30704.72266,79.52352905,84.7686615,79.52352905,1187.349854,1022.105652,1187.349854,28.2660656,29.3543148,28.2660656,444.9998779,445,444.9998779,6590.956055,7024.178711,6590.956055,68384.79688,589212.6021,589305.6151,589212.7159,589212.7159,5405607.837,5405412.429,5405607.776,5405607.666,1984.55,1984.55,2011.835693,2009.971802
87.19999695,-23.79999924,-22.5,-2.099999905,95.80000305,-12.80000019,130.0,-24.39999962,97.40000153,10.60000038,1.200000048,-0.899999976,27.32494736,27.52344131,27.49125538,186.3000031,1841.115723,1876.03442,14.18986511,9.049861908,13.67698097,0.016785622,2.416674852,27.27954865,9.049861908,34.89377213,3.047683716,15.64747906,0.400225222,1.5,30.53485489,7.92800808,12.13596058,4.103630543,4.675876141,21.63970757,7.928008556,5.026898861,4.103630543,8.635699272,-0.081081137,3.599999905,8.230321884,9.230321884,0.052152152,0.6,3.507117033,2.807116985,-0.037762763,0.0,1813.925785,1848.709473,1957.375053,1957.208745,10.31589794,120.5054474,96.03031158,116.3919678,25.02421188,0,-80.0849762,3983.899902,54499.91406,81.75900269,28.00890732,27.03963661,8.388664246,8.263090134,10.61964226,0.882908881,35.29891205,6.663696766,2.768062115,3.959455013,16.5850296,9.562181473,48.79705865,48.79705771,48.79706012,-121.785216,-121.7852159,-121.7853236,11.0,56191.44141,56195.75391,1695.839844,56111.356,56111.356,31033.21289,31038.57422,31033.21289,79.35001373,85.18242645,79.35001373,1192.848877,1022.425964,1192.848877,28.32089043,30.50698662,28.32089043,444.9998779,445,444.9998779,6571.951172,7005.822754,6571.951172,68384.89844,589211.8454,589304.8584,589211.928,589211.928,5405607.698,5405412.291,5405607.615,5405607.652,1984.7,1984.7,2011.995239,2010.131348
89.09999847,-31.10000038,-22.39999962,-2.099999905,95.19999695,-10.80000019,139.6999969,-15.80000019,96.80000305,10.60000038,0.200000003,-1.700000048,27.48456764,27.2491188,27.60130447,185.3999939,1841.536011,1876.241404,14.08315468,9.03741169,13.62509155,0.011416244,2.444374084,27.18911362,9.03741169,34.83921432,3.042560577,15.67306519,-0.199774802,0.899999976,30.53088951,7.936972141,11.94991589,4.118559361,4.70676899,21.63634872,7.936972141,4.862803459,4.118559361,8.666004181,-0.081081137,3.599999905,8.150682449,9.150682449,-0.247847848,0.3,3.516946793,2.816946745,-0.037762763,0.0,1813.97637,1848.756836,1957.365432,1957.248696,9.955414772,120.2176361,96.06005096,116.289978,24.77801323,0,-80.0816803,3984.0,54499.90625,81.75499725,29.90767479,19.73959541,8.489628792,8.26343441,10.01737118,2.883232355,44.99656296,15.2641077,2.166735888,3.959394455,15.58558941,8.762424469,48.79705727,48.79705771,48.7970601,-121.7852268,-121.7852267,-121.7853318,11.10000038,56191.79297,56196.02734,1696.121094,56111.709,56111.709,31345.82617,31316.17773,31345.82617,79.1645813,85.58161926,79.1645813,1199.993652,1032.809814,1199.993652,28.38671303,31.36632156,28.38671303,444.9998779,445,444.9998779,6550.231445,6971.222656,6550.231445,68385.0,589211.0887,589304.1017,589211.1341,589211.1341,5405607.559,5405412.152,5405607.448,5405607.64,1984.85,1984.85,2012.177856,2010.313965
92.09999847,-32.90000153,-22.20000076,-2.0,93.80000305,-9.399999619,133.0,-18.89999962,97.69999695,10.80000019,0.200000003,-2.400000095,27.647789,27.2491188,27.71152789,185.3999939,1841.536011,1876.47213,13.98599815,9.026305199,13.57254982,0.001430893,2.471957445,27.1067791,9.026305199,34.78407669,3.032821417,15.69853592,-0.199774802,0.899999976,30.51965714,7.947560787,11.76013374,4.143600941,4.740448475,21.62682915,7.947560787,4.695398808,4.143600941,8.699095726,-0.081081137,3.599999905,8.068644524,9.068644524,0.052152152,0.6,3.498870373,2.798870564,0.262237237,0.3,1814.047035,1848.824341,1957.352211,1957.288472,9.605765343,119.9208603,95.84333038,116.4243927,24.47660828,0,-80.078125,3984.100098,54499.88672,81.75499725,32.90644073,17.93955421,8.690591812,8.363778114,8.615113258,4.283556461,38.29421997,12.16451931,3.065401793,4.159333706,15.58614922,8.062666893,48.79705585,48.79705775,48.79706011,-121.7852377,-121.7852376,-121.78534,11.10000038,56192.14063,56196.29297,1696.40625,56112.062,56112.062,31642.85938,31582.87109,31642.85938,78.96677399,85.96413422,78.96677399,1209.020142,1052.969116,1209.020142,28.46174431,31.85783386,28.46174431,444.9998779,445,444.9998779,6526.029297,6922.797852,6526.029297,68385.10156,589210.332,589303.345,589210.3359,589210.3359,5405607.42,5405412.013,5405607.278,5405607.631,1985.0,1985.0,2012.393433,2010.529541
89.69999695,-29.20000076,-21.79999924,-2.299999952,93.19999695,-10.19999981,128.6999969,-20.70000076,97.69999695,11.30000019,0.699999988,-2.900000095,27.8144474,28.07208252,27.82231407,188.1000061,1841.746094,1876.729242,13.8892765,9.016484261,13.52129841,-0.012063408,2.498478651,27.02481079,9.016484261,34.73007965,3.01957345,15.72294331,0.10022527,1.200000048,30.50287437,7.958680153,11.57155609,4.179722309,4.774766445,21.61260605,7.958679676,4.529062748,4.179722309,8.732826233,-0.081081137,3.599999905,7.987745762,8.987745285,-0.247847848,0.3,3.45568037,2.755680561,0.262237237,0.3,1814.140753,1848.914795,1957.365557,1957.357691,9.251820564,119.6267853,95.47233582,116.7741318,24.11779785,0,-80.07415009,3984.199951,54499.89844,81.75299835,30.50520897,21.63951302,9.091554642,8.064121246,8.0128479,3.483879089,33.99187469,10.36492825,3.064077139,4.659273148,16.08670616,7.562908649,48.79705436,48.7970578,48.79706013,-121.7852487,-121.7852486,-121.7853482,11.10000038,56192.48047,56196.55469,1696.65625,56112.405,56112.405,31924.72656,31859.86133,31924.72656,78.75637817,86.31197357,78.75637817,1220.202393,1079.086304,1220.202393,28.54409027,31.95896721,28.54409027,444.9998779,445,444.9998779,6499.587891,6867.913086,6499.587891,68385.20313,589209.4893,589302.5023,589209.5282,589209.5282,5405607.214,5405411.807,5405607.099,5405607.624,1985.180005,1985.180005,2012.633789,2010.769897
84.80000305,-25.60000038,-21.79999924,-2.5,92.40000153,-10.19999981,135.3999939,-16.39999962,97.90000153,11.10000038,0.400000006,-2.900000095,27.98448372,27.7063179,27.9340416,186.8999939,1842.165649,1877.011217,13.77709675,9.008609772,13.47309875,-0.027616119,2.521278381,26.92974472,9.008609772,34.67879105,3.004266977,15.74362946,-0.499774754,0.600000024,30.483078,7.968234062,11.38604164,4.22681284,4.808438301,21.59582901,7.968234062,4.365436554,4.22681284,8.765910149,-0.081081137,3.599999905,7.914216042,8.914216042,-0.247847848,0.3,3.393992186,2.693992138,0.262237237,0.3,1814.255873,1849.026733,1957.375526,1957.425968,8.872253418,119.3517685,95.10150146,117.2843399,23.70409966,0,-80.06971741,3984.300049,54499.86328,81.74900055,25.60398102,25.23947334,9.092518806,7.86446476,7.210587025,3.484202623,40.68952942,14.66534042,3.262753963,4.459212303,15.78726673,7.56315136,48.79705278,48.79705785,48.79706015,-121.78526,-121.7852598,-121.7853565,11.10000038,56192.80469,56196.82813,1696.964844,56112.734,56112.734,32191.93555,32177.74023,32191.93555,78.53335571,86.59629822,78.53335571,1233.856934,1105.276123,1233.856934,28.63190079,31.68898582,28.63190079,444.9998779,445,444.9998779,6471.146484,6816.527832,6471.146484,68385.30469,589208.6467,589301.6596,589208.7061,589208.7061,5405607.009,5405411.602,5405606.91,5405607.616,1985.36001,1985.36001,2012.88623,2011.022339
79.90000153,-28.60000038,-21.70000076,-2.5,92.80000305,-10.0,137.3000031,-10.89999962,97.59999847,12.80000019,0.0,-2.099999905,28.15802574,27.91968155,28.04707379,187.6000061,1842.689819,1877.309515,13.63263512,9.003029823,13.42862511,-0.043809701,2.537333727,26.80731964,9.003029823,34.63079071,2.988319635,15.75757122,-0.499774754,0.600000024,30.45935631,7.973914146,11.20060158,4.283685207,4.843150139,21.57572556,7.973914146,4.201875687,4.283685207,8.800034523,-0.081081137,3.599999905,7.85514164,8.85514164,0.052152152,0.6,3.322287798,2.622287989,-0.037762763,0.0,1814.383844,1849.151489,1957.381989,1957.492941,8.449084282,119.1123352,94.81269073,117.8796005,23.24310493,0,-80.06530762,3984.399902,54499.86328,81.7440033,20.70274925,22.23943329,9.193478584,7.864807606,7.608329296,3.684525251,42.58719635,20.1657505,2.961426258,6.159152031,15.38782501,8.363393784,48.79705111,48.79705788,48.79706015,-121.7852714,-121.7852712,-121.7853649,11.10000038,56193.12109,56197.09766,1697.234375,56113.055,56113.055,32445.04297,32565.74609,32445.04297,78.29769897,86.78634644,78.29769897,1250.350586,1128.492432,1250.350586,28.7233448,31.09352303,28.7233448,444.9998779,445,444.9998779,6440.949219,6772.459473,6440.949219,68385.40625,589207.804,589300.817,589207.8722,589207.8722,5405606.803,5405411.396,5405606.712,5405607.606,1985.540015,1985.540015,2013.137817,2011.273926
79.90000153,-29.20000076,-21.89999962,-2.400000095,92.0,-11.39999962,134.8000031,-25.0,97.5,12.39999962,0.200000003,-1.899999976,28.33514023,28.10255814,28.16175543,188.1999969,1842.900635,1877.613705,13.44731426,8.999723434,13.3875885,-0.05918064,2.545568943,26.65026665,8.999723434,34.5858345,2.973194838,15.76369286,0.10022527,1.200000048,30.42744446,7.974452019,11.0090847,4.348198414,4.882331371,21.54868317,7.974452496,4.032936096,4.348198414,8.838627815,-0.081081137,3.599999905,7.81730175,8.81730175,0.052152152,0.6,3.247732639,2.547732592,-0.037762763,0.0,1814.513981,1849.278564,1957.384879,1957.558264,7.976422787,118.9213333,94.6260376,118.4713593,22.74684906,0,-80.06028748,3984.5,54499.84375,81.74199677,20.70151711,21.63939285,8.994443893,7.96515131,6.806061745,2.284849167,40.08485031,6.066161633,2.860099792,5.759090424,15.58838367,8.563635826,48.79704938,48.79705786,48.7970601,-121.7852829,-121.7852826,-121.7853733,11.19999981,56193.42578,56197.35547,1697.511719,56113.367,56113.367,32684.66797,33040.83594,32684.66797,78.04970551,86.85409546,78.04970551,1270.097046,1148.112671,1270.097046,28.81671524,30.24147224,28.81671524,444.9998779,445,444.9998779,6409.22168,6735.279785,6409.22168,68385.50781,589206.9613,589299.9743,589207.0288,589207.0288,5405606.597,5405411.19,5405606.506,5405607.591,1985.72002,1985.72002,2013.375732,2011.511963
80.5,-27.39999962,-22.0,-2.299999952,92.0,-12.19999981,133.6000061,-34.09999847,97.90000153,10.19999981,0.699999988,-1.399999976,28.5158062,28.620718,28.27840982,189.8999939,1843.110718,1877.914122,13.22217083,8.998794556,13.34945679,-0.071820639,2.547036648,26.45946693,8.998794556,34.54345322,2.960801125,15.76304722,-0.199774802,0.899999976,30.37760925,7.969813347,10.80569172,4.417459488,4.930132389,21.50645065,7.969813824,3.853488445,4.417459488,8.885840416,-0.081081137,3.599999905,7.806157112,8.806157112,0.052152152,0.6,3.1760149,2.476014853,-0.037762763,0.0,1814.636904,1849.398315,1957.384218,1957.621615,7.468289375,118.7868195,94.54927826,118.9717865,22.22995567,0,-80.05512238,3984.600098,54499.83203,81.73999786,21.30028152,23.43935394,8.895406723,8.065495491,6.803796768,1.48517251,38.88250732,-3.033425808,3.258773327,3.559030056,16.08894348,9.063879013,48.79704761,48.79705779,48.79705999,-121.7852945,-121.7852942,-121.7853819,11.19999981,56193.73047,56197.61719,1697.785156,56113.675,56113.675,32911.46484,33598.21094,32911.46484,77.78966522,86.77148438,77.78966522,1293.563232,1164.033936,1293.563232,28.91038513,29.2313652,28.91038513,444.9998779,445,444.9998779,6376.188477,6702.316895,6376.188477,68385.60625,589206.1187,589299.1317,589206.1785,589206.1785,5405606.392,5405410.985,5405606.295,5405607.569,1985.900024,1985.900024,2013.591553,2011.727783
